Source Node,Destination Node,Out_d_source,in_d_source,out_d_dest, in_d_dest,Transitive_frnds,Out_d_common_frnds,in_d_common_frnds,Total_frnds,Jaccard_coeff,cosine
252418.0,741137.0,16383.0,889.0,0.0,9.0,1.0,0.0,1.0,16504.0,6.05913717886573e-05,6.433019401986516e-06
283701.0,3987400.0,13269.0,1220.0,0.0,7.0,4.0,0.0,2.0,13389.0,0.00014937635372320562,1.971939303708232e-05
2679852.0,2378243.0,109.0,41.0,2547.0,124.0,1.0,5.0,1.0,2698.0,0.002223869532987398,1.497566454511419e-05
3702099.0,1024780.0,735.0,118.0,4483.0,231.0,16.0,96.0,36.0,5186.0,0.02545314307751639,3.28273119256153e-05
4000645.0,3194168.0,151.0,111.0,0.0,7.0,0.0,0.0,0.0,244.0,0.0,0.0
2498896.0,3507999.0,148.0,40.0,0.0,18.0,0.0,0.0,0.0,193.0,0.0,0.0
4726974.0,3963932.0,180.0,53.0,0.0,34.0,11.0,0.0,13.0,218.0,0.05963302752293578,0.0016409997475385005
4167764.0,4422446.0,1071.0,70.0,0.0,61.0,2.0,0.0,1.0,1139.0,0.000877963125548727,1.4367609660780737e-05
4533980.0,4207330.0,7018.0,251.0,0.0,104.0,8.0,0.0,5.0,7123.0,0.0007019514249613927,6.6139665809496595e-06
4230704.0,3082531.0,125.0,11.0,0.0,64.0,0.0,0.0,0.0,198.0,0.0,0.0
813753.0,1016612.0,269.0,7.0,0.0,29.0,0.0,0.0,0.0,300.0,0.0,0.0
1289729.0,3606175.0,421.0,31.0,0.0,16.0,0.0,0.0,0.0,443.0,0.0,0.0
1257270.0,697161.0,1205.0,243.0,0.0,17.0,1.0,0.0,1.0,1249.0,0.0008006405124099279,4.062398440038999e-05
1036654.0,1915782.0,131.0,6.0,0.0,117.0,1.0,0.0,0.0,248.0,0.0,0.0
1917845.0,4160096.0,255.0,16.0,0.0,8.0,5.0,0.0,4.0,261.0,0.01532567049808429,0.0018450184501845018
298699.0,4250409.0,360.0,48.0,0.0,52.0,2.0,0.0,2.0,415.0,0.004819277108433735,9.42684766214178e-05
344447.0,4020663.0,229.0,89.0,0.0,12.0,2.0,0.0,1.0,272.0,0.003676470588235294,0.0002620545073375262
4807353.0,2976617.0,286.0,50.0,0.0,27.0,10.0,0.0,13.0,318.0,0.040880503144654086,0.0014329805996472662
3109148.0,1075470.0,158.0,21.0,0.0,8.0,0.0,0.0,0.0,168.0,0.0,0.0
4658411.0,3712895.0,488.0,143.0,754.0,148.0,20.0,63.0,36.0,1312.0,0.07545731707317073,0.00017393993274322602
3775278.0,911677.0,610.0,131.0,84.0,46.0,15.0,36.0,14.0,736.0,0.06793478260869565,0.0005190491020450534
3386429.0,1543764.0,154.0,28.0,0.0,12.0,0.0,0.0,0.0,179.0,0.0,0.0
4336786.0,3055702.0,278.0,43.0,0.0,15.0,0.0,0.0,0.0,319.0,0.0,0.0
1194373.0,4151533.0,202.0,344.0,0.0,25.0,0.0,0.0,0.0,520.0,0.0,0.0
4716886.0,4648130.0,126.0,145.0,16383.0,647.0,0.0,3.0,3.0,17120.0,0.00035046728971962614,1.3000717206232544e-06
385846.0,2826093.0,303.0,326.0,0.0,30.0,0.0,0.0,0.0,558.0,0.0,0.0
1989535.0,2580637.0,3968.0,293.0,0.0,181.0,60.0,0.0,61.0,4121.0,0.01480223246784761,7.909330546482876e-05
1725434.0,4001899.0,435.0,65.0,0.0,6.0,1.0,0.0,0.0,456.0,0.0,0.0
4098918.0,3402731.0,106.0,18.0,0.0,10.0,0.0,0.0,0.0,128.0,0.0,0.0
1034157.0,962299.0,170.0,8.0,0.0,32.0,1.0,0.0,0.0,202.0,0.0,0.0
3364711.0,1251665.0,1054.0,109.0,0.0,38.0,2.0,0.0,3.0,1123.0,0.0026714158504007124,6.788251798886726e-05
3245592.0,2291612.0,1704.0,76.0,0.0,9.0,1.0,0.0,1.0,1713.0,0.0005837711617046118,6.242197253433208e-05
3862245.0,562177.0,2837.0,44.0,0.0,44.0,10.0,0.0,3.0,2871.0,0.0010449320794148381,2.3666025054431857e-05
3436652.0,1525392.0,194.0,49.0,317.0,442.0,20.0,25.0,27.0,866.0,0.06004618937644342,0.0002819390903126813
1714319.0,2135035.0,332.0,90.0,206.0,237.0,0.0,0.0,0.0,621.0,0.0,0.0
1796274.0,4746630.0,173.0,25.0,0.0,16.0,0.0,0.0,0.0,196.0,0.0,0.0
555295.0,649343.0,3794.0,59.0,166.0,21.0,5.0,45.0,4.0,3947.0,0.01241449201925513,6.800728927108677e-05
3164800.0,4754054.0,142.0,2.0,0.0,12.0,0.0,0.0,0.0,155.0,0.0,0.0
143700.0,1226832.0,313.0,89.0,0.0,121.0,1.0,0.0,2.0,456.0,0.0043859649122807015,4.1116730397598784e-05
696540.0,3122415.0,210.0,19.0,0.0,89.0,1.0,0.0,1.0,302.0,0.0033112582781456954,4.906530592218242e-05
2772020.0,1414902.0,987.0,91.0,4.0,364.0,15.0,0.0,9.0,1357.0,0.006632277081798084,2.2686940388803743e-05
3690148.0,4748990.0,864.0,40.0,0.0,36.0,6.0,0.0,5.0,898.0,0.005567928730512249,0.00015363815142576203
1823789.0,4577964.0,539.0,136.0,0.0,534.0,67.0,0.0,64.0,1010.0,0.06336633663366337,0.0001775558329865446
1261838.0,2692005.0,580.0,58.0,0.0,55.0,1.0,0.0,0.0,643.0,0.0,0.0
4349160.0,862457.0,189.0,42.0,0.0,266.0,4.0,0.0,5.0,462.0,0.010822510822510822,8.137226182338965e-05
2983995.0,2312642.0,199.0,47.0,0.0,10.0,0.0,0.0,0.0,228.0,0.0,0.0
4795444.0,4765727.0,125.0,14.0,0.0,4.0,0.0,0.0,0.0,130.0,0.0,0.0
933103.0,4321749.0,447.0,92.0,0.0,6.0,1.0,0.0,1.0,502.0,0.00199203187250996,0.00030921459492888067
2072355.0,150783.0,568.0,37.0,0.0,6.0,0.0,0.0,0.0,585.0,0.0,0.0
3344466.0,758192.0,366.0,268.0,0.0,31.0,0.0,0.0,0.0,466.0,0.0,0.0
531072.0,369427.0,142.0,5.0,0.0,16.0,0.0,0.0,0.0,160.0,0.0,0.0
1333816.0,2540102.0,14769.0,485.0,0.0,6.0,1.0,0.0,1.0,14805.0,6.754474839581223e-05,1.0926095887417508e-05
1596691.0,4239339.0,222.0,18.0,0.0,170.0,1.0,0.0,1.0,395.0,0.002531645569620253,2.4509803921568626e-05
4001495.0,2217836.0,248.0,86.0,48.0,472.0,53.0,30.0,55.0,694.0,0.12247838616714697,0.0004894058037770612
3380447.0,2384332.0,1188.0,125.0,0.0,20.0,1.0,0.0,1.0,1245.0,0.0008032128514056225,3.808073115003808e-05
2339388.0,3468015.0,2235.0,44.0,0.0,17.0,0.0,0.0,0.0,2270.0,0.0,0.0
596514.0,999484.0,709.0,30.0,0.0,35.0,1.0,0.0,0.0,746.0,0.0,0.0
3198495.0,2824975.0,597.0,49.0,302.0,15.0,2.0,32.0,4.0,894.0,0.040268456375838924,0.00017579670088191344
3341494.0,2534824.0,973.0,24.0,0.0,10.0,0.0,0.0,1.0,984.0,0.0010162601626016261,0.00010030090270812437
3101740.0,1923251.0,817.0,1253.0,0.0,18.0,1.0,0.0,2.0,1894.0,0.0010559662090813093,5.367686527106817e-05
2462648.0,2469576.0,935.0,15.0,0.0,7.0,0.0,0.0,0.0,948.0,0.0,0.0
4434507.0,42414.0,2116.0,22.0,0.0,13.0,1.0,0.0,1.0,2132.0,0.00046904315196998124,3.5978988270849826e-05
2208418.0,1967684.0,160.0,167.0,210.0,95.0,21.0,60.0,43.0,440.0,0.2340909090909091,0.0010327367523938437
3246823.0,2988275.0,180.0,9.0,0.0,10.0,0.0,0.0,0.0,195.0,0.0,0.0
821971.0,1824174.0,182.0,19.0,0.0,13.0,0.0,0.0,0.0,199.0,0.0,0.0
2836972.0,2755267.0,393.0,22.0,299.0,204.0,15.0,24.0,4.0,834.0,0.03357314148681055,0.00013413494934010395
2836400.0,3686365.0,318.0,92.0,248.0,65.0,8.0,22.0,6.0,588.0,0.047619047619047616,0.0002181874853892309
4067915.0,2957281.0,123.0,274.0,0.0,9.0,0.0,0.0,1.0,329.0,0.00303951367781155,0.000279876854184159
2275754.0,2255524.0,110.0,449.0,0.0,8.0,2.0,0.0,8.0,530.0,0.01509433962264151,0.0017889087656529517
2644770.0,4350734.0,778.0,96.0,0.0,18.0,3.0,0.0,0.0,818.0,0.0,0.0
1495515.0,1109036.0,1763.0,297.0,0.0,32.0,1.0,0.0,1.0,1822.0,0.0005488474204171241,1.5169902912621359e-05
2036230.0,860928.0,152.0,17.0,686.0,113.0,8.0,19.0,8.0,851.0,0.03172737955346651,0.00019995408461760631
3834540.0,2756916.0,296.0,35.0,0.0,10.0,0.0,0.0,0.0,316.0,0.0,0.0
3024652.0,3922145.0,441.0,25.0,0.0,56.0,6.0,0.0,3.0,504.0,0.005952380952380952,0.00011496014714898834
2248773.0,3972767.0,104.0,42.0,0.0,11.0,1.0,0.0,1.0,122.0,0.00819672131147541,0.0006226650062266501
2441660.0,2259958.0,200.0,63.0,0.0,9.0,0.0,0.0,0.0,215.0,0.0,0.0
965371.0,820569.0,159.0,22.0,16383.0,739.0,5.0,5.0,2.0,17053.0,0.0004104849586583006,2.2587333926627305e-06
776744.0,1586555.0,136.0,169.0,0.0,21.0,0.0,0.0,0.0,277.0,0.0,0.0
1438950.0,1629225.0,108.0,76.0,0.0,9.0,0.0,0.0,0.0,171.0,0.0,0.0
371858.0,763937.0,195.0,35.0,0.0,41.0,21.0,0.0,19.0,215.0,0.08837209302325581,0.002014846235418876
1861970.0,3137167.0,107.0,27.0,25.0,29.0,0.0,0.0,0.0,160.0,0.0,0.0
3393554.0,2192507.0,1593.0,86.0,0.0,28.0,1.0,0.0,0.0,1621.0,0.0,0.0
4536309.0,1140489.0,114.0,6.0,35.0,193.0,1.0,2.0,0.0,335.0,0.005970149253731343,7.309941520467836e-05
1224480.0,1466167.0,357.0,24.0,0.0,41.0,11.0,0.0,9.0,391.0,0.023017902813299233,0.0005761474937584022
4042972.0,4627820.0,5192.0,120.0,0.0,8.0,1.0,0.0,0.0,5210.0,0.0,0.0
3483677.0,1442970.0,104.0,7.0,0.0,9.0,2.0,0.0,0.0,112.0,0.0,0.0
1740390.0,655467.0,809.0,12.0,0.0,8.0,2.0,0.0,2.0,815.0,0.00245398773006135,0.0003045066991473812
3180380.0,715314.0,863.0,8.0,0.0,9.0,0.0,0.0,0.0,872.0,0.0,0.0
1659282.0,1107735.0,441.0,53.0,0.0,40.0,3.0,0.0,0.0,489.0,0.0,0.0
215238.0,1518471.0,185.0,30.0,559.0,28.0,1.0,34.0,2.0,741.0,0.048582995951417005,0.00028525018818588806
407605.0,4848636.0,238.0,76.0,0.0,7.0,3.0,0.0,4.0,273.0,0.014652014652014652,0.0018198362147406734
2391474.0,3750906.0,1071.0,31.0,0.0,3.0,0.0,0.0,0.0,1081.0,0.0,0.0
2547698.0,2382722.0,795.0,74.0,0.0,22.0,7.0,0.0,8.0,833.0,0.009603841536614645,0.0004184538131603724
3593679.0,2443671.0,6419.0,263.0,34.0,63.0,0.0,0.0,0.0,6538.0,0.0,0.0
2045063.0,720007.0,213.0,94.0,0.0,6.0,0.0,0.0,0.0,248.0,0.0,0.0
3732304.0,4563412.0,2122.0,82.0,0.0,14.0,1.0,0.0,0.0,2142.0,0.0,0.0
1682904.0,393925.0,146.0,26.0,3.0,508.0,2.0,0.0,1.0,675.0,0.0014814814814814814,1.1377599781550084e-05
1691032.0,658148.0,180.0,77.0,14.0,314.0,7.0,1.0,4.0,510.0,0.00980392156862745,5.931479548258517e-05
2475615.0,1957176.0,891.0,158.0,0.0,14.0,0.0,0.0,0.0,915.0,0.0,0.0
2180189.0,2822794.0,165.0,49.0,0.0,18.0,0.0,0.0,0.0,188.0,0.0,0.0
3844917.0,928360.0,511.0,53.0,0.0,48.0,18.0,0.0,18.0,547.0,0.03290676416819013,0.0006648936170212766
25740.0,3957434.0,144.0,5.0,0.0,1.0,0.0,0.0,0.0,147.0,0.0,0.0
2459849.0,3459033.0,405.0,45.0,0.0,76.0,3.0,0.0,3.0,489.0,0.006134969325153374,8.771929824561403e-05
4497507.0,3949975.0,1359.0,66.0,0.0,13.0,6.0,0.0,6.0,1371.0,0.00437636761487965,0.00032388663967611336
1383243.0,1154909.0,108.0,5.0,0.0,343.0,2.0,0.0,1.0,450.0,0.0022222222222222222,2.580045924817462e-05
1529209.0,3198023.0,500.0,66.0,0.0,35.0,15.0,0.0,16.0,533.0,0.0300187617260788,0.0008076728924785462
2800035.0,1026658.0,1916.0,172.0,0.0,30.0,2.0,0.0,2.0,1982.0,0.0010090817356205853,3.192848020434228e-05
1261017.0,2674900.0,696.0,161.0,0.0,13.0,0.0,0.0,1.0,806.0,0.0012406947890818859,8.975854950184004e-05
4738752.0,2493443.0,117.0,42.0,0.0,39.0,0.0,0.0,0.0,179.0,0.0,0.0
3200072.0,1923674.0,209.0,23.0,0.0,16.0,1.0,0.0,1.0,231.0,0.004329004329004329,0.00026939655172413793
1378541.0,167141.0,1389.0,298.0,0.0,12.0,0.0,0.0,0.0,1446.0,0.0,0.0
1931308.0,3881060.0,157.0,26.0,0.0,18.0,0.0,0.0,0.0,178.0,0.0,0.0
2755267.0,4725268.0,299.0,204.0,0.0,184.0,2.0,0.0,11.0,640.0,0.0171875,0.00011885210476272799
911992.0,2387448.0,264.0,21.0,0.0,20.0,0.0,0.0,0.0,285.0,0.0,0.0
2778817.0,2838625.0,115.0,17.0,0.0,21.0,0.0,0.0,0.0,142.0,0.0,0.0
729781.0,840574.0,515.0,74.0,0.0,56.0,4.0,0.0,4.0,579.0,0.0069084628670120895,0.00012127091923356779
1517058.0,4030753.0,2031.0,50.0,0.0,13.0,1.0,0.0,0.0,2048.0,0.0,0.0
2226533.0,3003539.0,1739.0,156.0,0.0,15.0,2.0,0.0,3.0,1784.0,0.0016816143497757848,0.00010554089709762533
3547912.0,1452842.0,277.0,33.0,0.0,19.0,0.0,0.0,0.0,302.0,0.0,0.0
2187487.0,461607.0,258.0,29.0,0.0,3.0,0.0,0.0,0.0,268.0,0.0,0.0
3603353.0,838144.0,185.0,5.0,0.0,59.0,1.0,0.0,0.0,244.0,0.0,0.0
79266.0,2775056.0,16079.0,607.0,0.0,34.0,14.0,0.0,11.0,16110.0,0.0006828057107386717,1.9389273149029478e-05
2006650.0,2873601.0,8942.0,158.0,0.0,130.0,20.0,0.0,7.0,9061.0,0.0007725416620682044,5.917159763313609e-06
170636.0,4723143.0,594.0,10.0,0.0,7.0,1.0,0.0,0.0,603.0,0.0,0.0
2919120.0,2940292.0,217.0,55.0,0.0,69.0,0.0,0.0,0.0,294.0,0.0,0.0
1520042.0,1400773.0,323.0,47.0,0.0,4.0,0.0,0.0,0.0,348.0,0.0,0.0
2723302.0,1950572.0,359.0,48.0,1727.0,67.0,23.0,122.0,27.0,1971.0,0.07559614408929477,0.0002040654214567258
1831793.0,2356068.0,174.0,32.0,0.0,14.0,0.0,0.0,0.0,200.0,0.0,0.0
3832933.0,72172.0,227.0,18.0,0.0,9.0,0.0,0.0,0.0,245.0,0.0,0.0
64678.0,485249.0,630.0,117.0,0.0,27.0,9.0,0.0,8.0,683.0,0.01171303074670571,0.0003966483216817889
3335080.0,959657.0,180.0,17.0,0.0,27.0,0.0,0.0,0.0,210.0,0.0,0.0
2999698.0,26487.0,1982.0,276.0,10357.0,1191.0,223.0,510.0,189.0,11934.0,0.058572146807440925,2.6806891894669702e-05
667228.0,4429897.0,1054.0,161.0,0.0,16.0,0.0,0.0,0.0,1189.0,0.0,0.0
4418430.0,2346929.0,441.0,85.0,13259.0,376.0,26.0,49.0,23.0,13685.0,0.00526123492875411,1.0039026716359849e-05
1055012.0,4123570.0,1459.0,28.0,0.0,8.0,0.0,0.0,0.0,1477.0,0.0,0.0
2724185.0,4210170.0,380.0,112.0,0.0,19.0,3.0,0.0,4.0,476.0,0.008403361344537815,0.0004278990158322636
23286.0,4168461.0,247.0,41.0,0.0,58.0,6.0,0.0,7.0,311.0,0.022508038585209004,0.00041906130268199235
3691465.0,4415002.0,422.0,34.0,0.0,6.0,0.0,0.0,0.0,439.0,0.0,0.0
4444413.0,609942.0,448.0,45.0,0.0,110.0,4.0,0.0,2.0,561.0,0.0035650623885918,3.687995574405311e-05
3628542.0,4841420.0,460.0,288.0,0.0,108.0,18.0,0.0,30.0,690.0,0.043478260869565216,0.00037136066547831253
2014166.0,3468619.0,347.0,275.0,0.0,21.0,0.0,0.0,2.0,562.0,0.0035587188612099642,0.0001531159087429184
2318715.0,4765213.0,677.0,67.0,0.0,15.0,0.0,0.0,0.0,711.0,0.0,0.0
3195816.0,1395843.0,600.0,32.0,0.0,15.0,0.0,0.0,0.0,625.0,0.0,0.0
3854462.0,2697852.0,231.0,46.0,0.0,4.0,0.0,0.0,0.0,236.0,0.0,0.0
391098.0,1135434.0,3842.0,90.0,0.0,10.0,1.0,0.0,0.0,3860.0,0.0,0.0
469422.0,497804.0,10536.0,242.0,0.0,10.0,7.0,0.0,4.0,10539.0,0.000379542651105418,3.71126368528484e-05
2350245.0,3084151.0,668.0,58.0,5786.0,290.0,24.0,138.0,14.0,6360.0,0.02389937106918239,3.445793139969931e-05
321000.0,2563428.0,114.0,61.0,0.0,13.0,0.0,0.0,0.0,152.0,0.0,0.0
2894835.0,1001466.0,128.0,30.0,0.0,9.0,0.0,0.0,0.0,153.0,0.0,0.0
2743514.0,3364356.0,196.0,22.0,0.0,5.0,0.0,0.0,0.0,201.0,0.0,0.0
4100900.0,3198103.0,576.0,44.0,0.0,3.0,0.0,0.0,0.0,592.0,0.0,0.0
1935587.0,2870057.0,1896.0,37.0,0.0,10.0,0.0,0.0,0.0,1908.0,0.0,0.0
2218509.0,2512294.0,1554.0,46.0,0.0,13.0,0.0,0.0,0.0,1569.0,0.0,0.0
2048897.0,314520.0,141.0,34.0,16383.0,4729.0,6.0,0.0,13.0,21226.0,0.0006124564213700179,3.518648838845883e-06
4579173.0,2498398.0,155.0,33.0,722.0,102.0,25.0,82.0,29.0,811.0,0.13686806411837238,0.0007165358397025408
1868901.0,4016393.0,100.0,2.0,0.0,9.0,0.0,0.0,0.0,109.0,0.0,0.0
3235051.0,2657458.0,305.0,8.0,0.0,100.0,1.0,0.0,1.0,406.0,0.0024630541871921183,3.194888178913738e-05
4129071.0,4759044.0,154.0,12.0,0.0,33.0,1.0,0.0,1.0,192.0,0.005208333333333333,0.00018254837531945966
3308244.0,3714962.0,395.0,55.0,0.0,40.0,0.0,0.0,0.0,457.0,0.0,0.0
228446.0,268848.0,111.0,17.0,0.0,7.0,0.0,0.0,0.0,125.0,0.0,0.0
4176237.0,1540904.0,198.0,14.0,0.0,87.0,2.0,0.0,0.0,285.0,0.0,0.0
4645411.0,1688286.0,16383.0,680.0,0.0,23.0,3.0,0.0,10.0,16983.0,0.0005888241182358829,2.5481017915703696e-05
4804347.0,1969059.0,286.0,29.0,0.0,87.0,0.0,0.0,0.0,395.0,0.0,0.0
3135537.0,999012.0,289.0,96.0,0.0,14.0,0.0,0.0,0.0,346.0,0.0,0.0
637670.0,3109914.0,616.0,16.0,0.0,9.0,1.0,0.0,1.0,625.0,0.0016,0.00017580872011251758
126638.0,4141422.0,107.0,133.0,0.0,17.0,0.0,0.0,0.0,247.0,0.0,0.0
3770709.0,1397897.0,846.0,31.0,0.0,43.0,0.0,0.0,0.0,908.0,0.0,0.0
1906715.0,1854450.0,159.0,128.0,39.0,1603.0,51.0,5.0,63.0,1732.0,0.03926096997690531,0.00014429585743569285
3979847.0,4033043.0,809.0,96.0,0.0,49.0,1.0,0.0,1.0,878.0,0.0011389521640091116,2.2550456646747097e-05
2290529.0,4190453.0,3232.0,63.0,0.0,15.0,2.0,0.0,1.0,3253.0,0.0003074085459575776,2.0232675771370762e-05
3363119.0,4607096.0,222.0,73.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0
4827058.0,1148998.0,129.0,36.0,84.0,16.0,12.0,30.0,12.0,189.0,0.2222222222222222,0.0025454545454545456
2846365.0,3945992.0,333.0,744.0,0.0,54.0,3.0,0.0,4.0,899.0,0.004449388209121246,6.877815605763609e-05
2311954.0,1253982.0,997.0,42.0,0.0,22.0,1.0,0.0,0.0,1018.0,0.0,0.0
684712.0,2571426.0,2246.0,115.0,0.0,9.0,1.0,0.0,0.0,2261.0,0.0,0.0
3379549.0,1682225.0,715.0,39.0,0.0,6.0,0.0,0.0,0.0,723.0,0.0,0.0
2383886.0,2231646.0,459.0,25.0,0.0,20.0,1.0,0.0,3.0,490.0,0.006122448979591836,0.00030991735537190085
51598.0,4364490.0,587.0,28.0,0.0,42.0,0.0,0.0,0.0,640.0,0.0,0.0
4237708.0,2431567.0,443.0,59.0,0.0,59.0,3.0,0.0,2.0,500.0,0.004,6.752650415288001e-05
3680878.0,3955972.0,346.0,49.0,0.0,12.0,1.0,0.0,1.0,375.0,0.0026666666666666666,0.0002109704641350211
2714370.0,300500.0,116.0,17.0,0.0,10.0,0.0,0.0,0.0,135.0,0.0,0.0
4446343.0,1377800.0,513.0,14.0,0.0,33.0,3.0,0.0,0.0,544.0,0.0,0.0
3305394.0,1291777.0,378.0,64.0,1825.0,902.0,33.0,40.0,17.0,2696.0,0.021142433234421366,4.728979685298847e-05
2923550.0,2147111.0,740.0,109.0,0.0,4.0,0.0,0.0,0.0,786.0,0.0,0.0
432096.0,3484761.0,129.0,3.0,0.0,13.0,0.0,0.0,0.0,143.0,0.0,0.0
1965930.0,4843149.0,2417.0,177.0,0.0,12.0,0.0,0.0,0.0,2429.0,0.0,0.0
449307.0,2245639.0,702.0,173.0,0.0,31.0,0.0,0.0,0.0,849.0,0.0,0.0
4008793.0,4571140.0,471.0,9.0,0.0,9.0,0.0,0.0,0.0,480.0,0.0,0.0
3438890.0,2209218.0,124.0,73.0,0.0,42.0,0.0,0.0,1.0,227.0,0.004405286343612335,0.00012086052695189751
2823868.0,3991794.0,1660.0,107.0,0.0,11.0,0.0,0.0,0.0,1698.0,0.0,0.0
3800317.0,3220089.0,153.0,30.0,0.0,51.0,0.0,0.0,0.0,224.0,0.0,0.0
1868901.0,2357866.0,100.0,2.0,0.0,18.0,0.0,0.0,0.0,118.0,0.0,0.0
785674.0,2119120.0,3525.0,34.0,0.0,13.0,4.0,0.0,0.0,3534.0,0.0,0.0
1359467.0,4380776.0,1455.0,143.0,0.0,28.0,7.0,0.0,3.0,1480.0,0.002027027027027027,6.704809583407832e-05
3774153.0,1355914.0,116.0,16.0,0.0,23.0,0.0,0.0,0.0,142.0,0.0,0.0
4092331.0,429612.0,892.0,54.0,237.0,50.0,31.0,36.0,26.0,1109.0,0.05590622182146077,0.00022835927543811833
1130225.0,2577602.0,134.0,74.0,0.0,63.0,0.0,0.0,0.0,224.0,0.0,0.0
2701097.0,305271.0,363.0,8.0,435.0,434.0,31.0,36.0,0.0,1091.0,0.03299725022914757,0.00011166287736624494
306829.0,3811297.0,125.0,3.0,0.0,10.0,0.0,0.0,0.0,136.0,0.0,0.0
556938.0,4556599.0,248.0,23.0,0.0,30.0,0.0,0.0,0.0,285.0,0.0,0.0
370916.0,3619395.0,596.0,93.0,445.0,139.0,15.0,54.0,24.0,1093.0,0.07136322049405307,0.00019384853967433445
2156237.0,1949856.0,202.0,21.0,98.0,1441.0,4.0,1.0,4.0,1731.0,0.0028885037550548816,1.4568891919218409e-05
3459829.0,53036.0,1927.0,20.0,0.0,16.0,3.0,0.0,0.0,1943.0,0.0,0.0
1647528.0,1204730.0,2115.0,35.0,0.0,14.0,0.0,0.0,0.0,2137.0,0.0,0.0
1988907.0,1437303.0,475.0,14.0,0.0,15.0,0.0,0.0,0.0,490.0,0.0,0.0
4134720.0,898876.0,228.0,52.0,0.0,116.0,3.0,0.0,5.0,350.0,0.014285714285714285,0.0001539408866995074
4537080.0,4050934.0,629.0,14.0,0.0,18.0,0.0,0.0,0.0,648.0,0.0,0.0
629535.0,176410.0,138.0,74.0,0.0,22.0,16.0,0.0,17.0,199.0,0.08542713567839195,0.003644939965694683
1020920.0,2973280.0,281.0,48.0,0.0,3.0,0.0,0.0,0.0,312.0,0.0,0.0
3766635.0,2634895.0,1620.0,40.0,0.0,19.0,4.0,0.0,4.0,1658.0,0.0024125452352231603,0.00012682308180088776
1052257.0,1712176.0,16383.0,297.0,0.0,7.0,0.0,0.0,0.0,16544.0,0.0,0.0
2237352.0,2384302.0,341.0,13.0,0.0,118.0,0.0,0.0,0.0,465.0,0.0,0.0
155981.0,1170562.0,1986.0,21.0,0.0,17.0,0.0,0.0,0.0,2011.0,0.0,0.0
2299672.0,2751501.0,123.0,28.0,9825.0,802.0,11.0,15.0,11.0,9952.0,0.002612540192926045,1.620263766477615e-05
3991259.0,4491024.0,572.0,58.0,0.0,12.0,2.0,0.0,1.0,582.0,0.001718213058419244,0.00013227513227513228
743687.0,3677745.0,500.0,67.0,0.0,36.0,1.0,0.0,1.0,547.0,0.0018281535648994515,4.899078973153047e-05
4863081.0,2170501.0,343.0,23.0,163.0,103.0,2.0,3.0,1.0,585.0,0.006837606837606838,4.108632236328526e-05
2434383.0,608029.0,349.0,13.0,0.0,45.0,0.0,0.0,0.0,401.0,0.0,0.0
3044990.0,4266136.0,115.0,57.0,0.0,82.0,0.0,0.0,0.0,240.0,0.0,0.0
4689802.0,4262349.0,137.0,7.0,0.0,85.0,0.0,0.0,0.0,227.0,0.0,0.0
4101269.0,1730486.0,162.0,34.0,0.0,207.0,3.0,0.0,6.0,382.0,0.015706806282722512,0.0001478852410529429
2418796.0,1833852.0,1906.0,118.0,0.0,57.0,2.0,0.0,1.0,1978.0,0.0005055611729019212,8.66791484640455e-06
2677770.0,1747223.0,135.0,66.0,0.0,5.0,0.0,0.0,0.0,180.0,0.0,0.0
1017448.0,2292747.0,1932.0,139.0,0.0,52.0,9.0,0.0,8.0,1988.0,0.004024144869215292,7.428592653121866e-05
3690148.0,1855065.0,864.0,40.0,0.0,18.0,4.0,0.0,3.0,882.0,0.003401360544217687,0.00018436578171091445
132327.0,2152192.0,435.0,51.0,0.0,19.0,1.0,0.0,0.0,463.0,0.0,0.0
3869930.0,3081302.0,109.0,52.0,224.0,80.0,11.0,19.0,10.0,345.0,0.08405797101449275,0.0005925138934292253
897602.0,3011389.0,205.0,28.0,0.0,13.0,0.0,0.0,0.0,224.0,0.0,0.0
4363694.0,2068922.0,164.0,33.0,0.0,13.0,0.0,0.0,0.0,194.0,0.0,0.0
3501464.0,2003652.0,5760.0,189.0,0.0,89.0,5.0,0.0,10.0,5942.0,0.001682935038707506,1.888713238557703e-05
1571314.0,3999359.0,372.0,68.0,1334.0,97.0,6.0,21.0,7.0,1736.0,0.016129032258064516,4.446985579061051e-05
3798266.0,659062.0,724.0,41.0,0.0,23.0,1.0,0.0,1.0,747.0,0.0013386880856760374,5.683432793407218e-05
4095978.0,2196978.0,2000.0,122.0,0.0,57.0,1.0,0.0,0.0,2073.0,0.0,0.0
1961969.0,642217.0,207.0,16.0,576.0,2181.0,16.0,18.0,3.0,2757.0,0.007616974972796518,3.4156838443033714e-05
1620118.0,4372847.0,117.0,20.0,0.0,248.0,1.0,0.0,1.0,372.0,0.002688172043010753,2.943254061690605e-05
2101617.0,616928.0,575.0,61.0,0.0,9.0,0.0,0.0,0.0,591.0,0.0,0.0
761480.0,2813702.0,446.0,27.0,0.0,170.0,4.0,0.0,0.0,618.0,0.0,0.0
878966.0,1474602.0,227.0,8.0,0.0,14.0,0.0,0.0,0.0,241.0,0.0,0.0
2290529.0,2911002.0,3232.0,63.0,0.0,33.0,11.0,0.0,0.0,3262.0,0.0,0.0
